_id,Region,CountryName,Brand,Store Number,Ownership Type,City,State/Province,Country
6609d38a84cdd505fad6ee37,Americas,Argentina,Starbucks,47742-259028,Licensed,Mendoza,M,AR
6609d38a84cdd505fad6ee38,Americas,Argentina,Starbucks,47803-259029,Licensed,Mendoza,M,AR
6609d38a84cdd505fad6ee39,Americas,Argentina,Starbucks,17240-171905,Licensed,Mendoza,M,AR
6609d38a84cdd505fad6ee3a,Americas,Argentina,Starbucks,47752-259027,Licensed,Mendoza,M,AR
6609d38a84cdd505fad6ee3b,Americas,Argentina,Starbucks,17241-171904,Licensed,Mendoza,M,AR
6609d38a84cdd505fad6ee3c,Americas,Argentina,Starbucks,15673-163045,Licensed,Rosario,S,AR
6609d38a84cdd505fad6ee3d,Americas,Argentina,Starbucks,15651-163044,Licensed,Rosario,S,AR
6609d38a84cdd505fad6ee3e,Americas,Argentina,Starbucks,47305-254784,Licensed,Santa Fe,S,AR
6609d38a84cdd505fad6ee3f,Americas,Argentina,Starbucks,47235-248696,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee40,Americas,Argentina,Starbucks,47289-254786,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee41,Americas,Argentina,Starbucks,16161-168806,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee42,Americas,Argentina,Starbucks,22131-168807,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee43,Americas,Argentina,Starbucks,16290-163049,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee44,Americas,Argentina,Starbucks,16302-163050,Licensed,Cordoba,X,AR
6609d38a84cdd505fad6ee45,Europe,Austria,Starbucks,21998-216824,Company Owned,Vosendorf,3,AT
6609d38a84cdd505fad6ee46,Europe,Austria,Starbucks,19939-196684,Company Owned,Salzburg,5,AT
6609d38a84cdd505fad6ee47,Europe,Austria,Starbucks,21799-140452,Company Owned,Salzburg,5,AT
6609d38a84cdd505fad6ee48,Europe,Austria,Starbucks,19767-199325,Company Owned,Salzburg,5,AT
6609d38a84cdd505fad6ee49,Europe,Austria,Starbucks,25921-242984,Licensed,Schwechat,9,AT
6609d38a84cdd505fad6ee4a,Europe,Austria,Starbucks,40206-77760,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee4b,Europe,Austria,Starbucks,40202-69420,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee4c,Europe,Austria,Starbucks,23739-161864,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee4d,Europe,Austria,Starbucks,15134-158024,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee4e,Europe,Austria,Starbucks,40213-99693,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee4f,Europe,Austria,Starbucks,40212-96779,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee50,Europe,Austria,Starbucks,40204-76700,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee51,Europe,Austria,Starbucks,31077-103980,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee52,Europe,Austria,Starbucks,32495-133884,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee53,Europe,Austria,Starbucks,13074-150484,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee54,Europe,Austria,Starbucks,19247-200084,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee55,Europe,Austria,Starbucks,17786-183845,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee56,Europe,Austria,Starbucks,32492-120288,Company Owned,Wien,9,AT
6609d38a84cdd505fad6ee57,Oceania,Australia,Starbucks,49778-271255,Licensed,Manly,NSW,AU
6609d38a84cdd505fad6ee58,Oceania,Australia,Starbucks,25291-240407,Licensed,Mt Druitt,NSW,AU
6609d38a84cdd505fad6ee59,Oceania,Australia,Starbucks,48100-261428,Licensed,Parramatta,NSW,AU
6609d38a84cdd505fad6ee5a,Oceania,Australia,Starbucks,25277-240391,Licensed,Sydney,NSW,AU
6609d38a84cdd505fad6ee5b,Oceania,Australia,Starbucks,25290-240408,Licensed,Sydney,NSW,AU
6609d38a84cdd505fad6ee5c,Oceania,Australia,Starbucks,25296-240405,Licensed,Sydney,NSW,AU
6609d38a84cdd505fad6ee5d,Oceania,Australia,Starbucks,25276-240390,Licensed,Sydney,NSW,AU
6609d38a84cdd505fad6ee5e,Oceania,Australia,Starbucks,25279-240396,Licensed,Sydney,NSW,AU
6609d38a84cdd505fad6ee5f,Oceania,Australia,Starbucks,25299-240395,Licensed,Westmead,NSW,AU
6609d38a84cdd505fad6ee60,Oceania,Australia,Starbucks,25282-240406,Licensed,Brisbane,QLD,AU
6609d38a84cdd505fad6ee61,Oceania,Australia,Starbucks,25278-240393,Licensed,Brisbane,QLD,AU
6609d38a84cdd505fad6ee62,Oceania,Australia,Starbucks,25288-240410,Licensed,Broadbeach,QLD,AU
6609d38a84cdd505fad6ee63,Oceania,Australia,Starbucks,25287-240411,Licensed,Chermside,QLD,AU
6609d38a84cdd505fad6ee64,Oceania,Australia,Starbucks,25292-240421,Licensed,Gold Coast,QLD,AU
6609d38a84cdd505fad6ee65,Oceania,Australia,Starbucks,25285-240413,Licensed,Surfers Paradise,QLD,AU
6609d38a84cdd505fad6ee66,Oceania,Australia,Starbucks,24303-236999,Licensed,Upper Mt Gravatt,QLD,AU
6609d38a84cdd505fad6ee67,Oceania,Australia,Starbucks,25295-240418,Licensed,Wooloongabba,QLD,AU
6609d38a84cdd505fad6ee68,Oceania,Australia,Starbucks,25294-240419,Licensed,Melbourne,VIC,AU
6609d38a84cdd505fad6ee69,Oceania,Australia,Starbucks,25293-240420,Licensed,Melbourne,VIC,AU
6609d38a84cdd505fad6ee6a,Oceania,Australia,Starbucks,25286-240412,Licensed,Melbourne,VIC,AU
6609d38a84cdd505fad6ee6b,Oceania,Australia,Starbucks,25283-240416,Licensed,Melbourne,VIC,AU
6609d38a84cdd505fad6ee6c,Oceania,Australia,Starbucks,49790-270953,Licensed,Melbourne,VIC,AU
6609d38a84cdd505fad6ee6d,Americas,Aruba,Starbucks,15476-160864,Licensed,Noord,AW,AW
6609d38a84cdd505fad6ee6e,Americas,Aruba,Starbucks,3635-146029,Licensed,Oranjestad,AW,AW
6609d38a84cdd505fad6ee6f,Americas,Aruba,Starbucks,3634-146030,Licensed,Oranjestad,AW,AW
6609d38a84cdd505fad6ee70,Asia,Azerbaijan,Starbucks,28752-250830,Licensed,Baku,BA,AZ
6609d38a84cdd505fad6ee71,Asia,Azerbaijan,Starbucks,25822-240094,Licensed,Baku,BA,AZ
6609d38a84cdd505fad6ee72,Asia,Azerbaijan,Starbucks,28135-250266,Licensed,Narimonov,BA,AZ
6609d38a84cdd505fad6ee73,Asia,Azerbaijan,Starbucks,29399-253484,Licensed,Baku,SAB,AZ
6609d38a84cdd505fad6ee74,Europe,Belgium,Starbucks,48462-260556,Licensed,Brussels,BE,BE
6609d38a84cdd505fad6ee75,Europe,Belgium,Starbucks,26401-240667,Licensed,Brussels,BE,BE
6609d38a84cdd505fad6ee76,Europe,Belgium,Starbucks,26399-240668,Licensed,Brussels,BE,BE
6609d38a84cdd505fad6ee77,Europe,Belgium,Starbucks,48459-260557,Licensed,Brussels,BE,BE
6609d38a84cdd505fad6ee78,Europe,Belgium,Starbucks,18497-185504,Licensed,Antwerp,VAN,BE
6609d38a84cdd505fad6ee79,Europe,Belgium,Starbucks,20374-205052,Licensed,Brussels,VBR,BE
6609d38a84cdd505fad6ee7a,Europe,Belgium,Starbucks,18478-186824,Licensed,Brussels,VBR,BE
6609d38a84cdd505fad6ee7b,Europe,Belgium,Starbucks,6104-148664,Licensed,Antwerp,VLG,BE
6609d38a84cdd505fad6ee7c,Europe,Belgium,Starbucks,17990-180284,Licensed,Brugges,VLG,BE
6609d38a84cdd505fad6ee7d,Europe,Belgium,Starbucks,15272-158067,Licensed,Brussels,VLG,BE
6609d38a84cdd505fad6ee7e,Europe,Belgium,Starbucks,17299-177127,Licensed,Gent,VLG,BE
6609d38a84cdd505fad6ee7f,Europe,Belgium,Starbucks,15759-164604,Licensed,Gent,VLG,BE
6609d38a84cdd505fad6ee80,Europe,Belgium,Starbucks,20894-198024,Licensed,Leuven,VLG,BE
6609d38a84cdd505fad6ee81,Europe,Belgium,Starbucks,17489-177128,Licensed,Schaerbeek,VLG,BE
6609d38a84cdd505fad6ee82,Europe,Belgium,Starbucks,32639-137287,Licensed,Zaventem,VLG,BE
6609d38a84cdd505fad6ee83,Europe,Belgium,Starbucks,1338-245953,Licensed,Zaventem,VLG,BE
6609d38a84cdd505fad6ee84,Europe,Belgium,Starbucks,6030-137290,Licensed,Zaventem,VLG,BE
6609d38a84cdd505fad6ee85,Europe,Belgium,Starbucks,28830-248724,Licensed,Liege,WAL,BE
6609d38a84cdd505fad6ee86,Europe,Belgium,Starbucks,19372-201645,Licensed,Namur,WAL,BE
6609d38a84cdd505fad6ee87,Europe,Bulgaria,Starbucks,1460-137881,Licensed,Burgas,2,BG
6609d38a84cdd505fad6ee88,Europe,Bulgaria,Starbucks,1459-137880,Licensed,Sofia,23,BG
6609d38a84cdd505fad6ee89,Europe,Bulgaria,Starbucks,22556-222345,Licensed,Sofia,23,BG
6609d38a84cdd505fad6ee8a,Europe,Bulgaria,Starbucks,1603-141846,Licensed,Sofia,23,BG
6609d38a84cdd505fad6ee8b,Europe,Bulgaria,Starbucks,1370-137876,Licensed,Sofia,23,BG
6609d38a84cdd505fad6ee8c,Asia,Bahrain,Starbucks,47088-256773,Licensed,Bahrain,13,BH
6609d38a84cdd505fad6ee8d,Asia,Bahrain,Starbucks,21603-213405,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee8e,Asia,Bahrain,Starbucks,17255-179926,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee8f,Asia,Bahrain,Starbucks,17189-179925,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee90,Asia,Bahrain,Starbucks,15439-161444,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee91,Asia,Bahrain,Starbucks,47377-258065,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee92,Asia,Bahrain,Starbucks,26955-246149,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee93,Asia,Bahrain,Starbucks,21148-209545,Licensed,Manama,13,BH
6609d38a84cdd505fad6ee94,Asia,Bahrain,Starbucks,34324-95973,Licensed,البحرين,13,BH
6609d38a84cdd505fad6ee95,Asia,Bahrain,Starbucks,34234-33223,Licensed,البحرين,13,BH
6609d38a84cdd505fad6ee96,Asia,Bahrain,Starbucks,34286-79020,Licensed,الزينج,13,BH
6609d38a84cdd505fad6ee97,Asia,Bahrain,Starbucks,1349-112145,Licensed,المنامة,13,BH
6609d38a84cdd505fad6ee98,Asia,Bahrain,Starbucks,32717-122090,Licensed,المنامة,13,BH
6609d38a84cdd505fad6ee99,Asia,Bahrain,Starbucks,34218-27369,Licensed,المنامة,13,BH
6609d38a84cdd505fad6ee9a,Asia,Bahrain,Starbucks,34345-98401,Licensed,المنامة,13,BH
6609d38a84cdd505fad6ee9b,Asia,Bahrain,Starbucks,32716-134986,Licensed,المنامة,13,BH
6609d38a84cdd505fad6ee9c,Asia,Bahrain,Starbucks,18359-188905,Licensed,Al Riffa,14,BH
6609d38a84cdd505fad6ee9d,Asia,Bahrain,Starbucks,34302-86720,Licensed,سند,14,BH
6609d38a84cdd505fad6ee9e,Asia,Bahrain,Starbucks,23604-225764,Licensed,Manama,15,BH
6609d38a84cdd505fad6ee9f,Asia,Bahrain,Starbucks,1582-122086,Licensed,Muharraq,15,BH
6609d38a84cdd505fad6eea0,Asia,Bahrain,Starbucks,3639-145205,Licensed,المنامة,15,BH
6609d38a84cdd505fad6eea1,Asia,Brunei Darussalam,Starbucks,26078-242484,Licensed,Brunei,BE,BN
6609d38a84cdd505fad6eea2,Asia,Brunei Darussalam,Starbucks,22537-220404,Licensed,Bandar Seri Begawan,BM,BN
6609d38a84cdd505fad6eea3,Asia,Brunei Darussalam,Starbucks,22537-221644,Licensed,Bandar Seri Begawan,BM,BN
6609d38a84cdd505fad6eea4,Asia,Brunei Darussalam,Starbucks,24922-223884,Licensed,Brunei Muara District,BM,BN
6609d38a84cdd505fad6eea5,Asia,Brunei Darussalam,Starbucks,25025-239325,Licensed,Mukim Kilanas,TU,BN
6609d38a84cdd505fad6eea6,Americas,Bolivia (Plurinational State of),Starbucks,24171-224044,Licensed,Santa Cruz,S,BO
6609d38a84cdd505fad6eea7,Americas,Bolivia (Plurinational State of),Starbucks,27289-247144,Licensed,Santa Cruz,S,BO
6609d38a84cdd505fad6eea8,Americas,Bolivia (Plurinational State of),Starbucks,26388-239190,Licensed,Santa Cruz,S,BO
6609d38a84cdd505fad6eea9,Americas,Bolivia (Plurinational State of),Starbucks,24172-224045,Licensed,Santa Cruz,S,BO
6609d38a84cdd505fad6eeaa,Americas,Brazil,Starbucks,16178-168205,Company Owned,Niteroi,RJ,BR
6609d38a84cdd505fad6eeab,Americas,Brazil,Starbucks,15158-240092,Company Owned,Niteroi,RJ,BR
6609d38a84cdd505fad6eeac,Americas,Brazil,Starbucks,24246-236684,Company Owned,Niteroi,RJ,BR
6609d38a84cdd505fad6eead,Americas,Brazil,Starbucks,16680-172329,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeae,Americas,Brazil,Starbucks,25120-238328,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeaf,Americas,Brazil,Starbucks,24957-239367,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb0,Americas,Brazil,Starbucks,17029-178774,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb1,Americas,Brazil,Starbucks,26236-238690,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb2,Americas,Brazil,Starbucks,1616-129745,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb3,Americas,Brazil,Starbucks,15077-144229,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb4,Americas,Brazil,Starbucks,17622-182367,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb5,Americas,Brazil,Starbucks,27154-153758,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb6,Americas,Brazil,Starbucks,17032-178778,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb7,Americas,Brazil,Starbucks,21347-211845,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb8,Americas,Brazil,Starbucks,16262-168204,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeb9,Americas,Brazil,Starbucks,17575-183485,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eeba,Americas,Brazil,Starbucks,23181-228184,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eebb,Americas,Brazil,Starbucks,16511-172333,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eebc,Americas,Brazil,Starbucks,16512-172326,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eebd,Americas,Brazil,Starbucks,1597-144232,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eebe,Americas,Brazil,Starbucks,19039-198109,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eebf,Americas,Brazil,Starbucks,15072-205624,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eec0,Americas,Brazil,Starbucks,21722-214113,Company Owned,Rio de Janeiro,RJ,BR
6609d38a84cdd505fad6eec1,Americas,Brazil,Starbucks,20361-204804,Company Owned,Atrium Térreo,SP,BR
6609d38a84cdd505fad6eec2,Americas,Brazil,Starbucks,1620-137556,Company Owned,Barueri,SP,BR
6609d38a84cdd505fad6eec3,Americas,Brazil,Starbucks,23537-230924,Company Owned,Bauru,SP,BR
6609d38a84cdd505fad6eec4,Americas,Brazil,Starbucks,15073-141445,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eec5,Americas,Brazil,Starbucks,22630-222405,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eec6,Americas,Brazil,Starbucks,22049-217325,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eec7,Americas,Brazil,Starbucks,22050-217324,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eec8,Americas,Brazil,Starbucks,15075-132765,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eec9,Americas,Brazil,Starbucks,15088-132764,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eeca,Americas,Brazil,Starbucks,16820-172334,Company Owned,Campinas,SP,BR
6609d38a84cdd505fad6eecb,Americas,Brazil,Starbucks,21346-210669,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eecc,Americas,Brazil,Starbucks,21404-212164,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eecd,Americas,Brazil,Starbucks,22074-252023,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eece,Americas,Brazil,Starbucks,21240-209666,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eecf,Americas,Brazil,Starbucks,23069-227505,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eed0,Americas,Brazil,Starbucks,21349-210668,Company Owned,Guarulhos,SP,BR
6609d38a84cdd505fad6eed1,Americas,Brazil,Starbucks,22886-225568,Company Owned,Piracicaba,SP,BR
6609d38a84cdd505fad6eed2,Americas,Brazil,Starbucks,20462-205664,Company Owned,Ribeirao Preto,SP,BR
6609d38a84cdd505fad6eed3,Americas,Brazil,Starbucks,21496-211625,Company Owned,Ribeirao Preto,SP,BR
6609d38a84cdd505fad6eed4,Americas,Brazil,Starbucks,19113-196825,Company Owned,Ribeirao Preto,SP,BR
6609d38a84cdd505fad6eed5,Americas,Brazil,Starbucks,16179-165745,Company Owned,Santo Andre,SP,BR
6609d38a84cdd505fad6eed6,Americas,Brazil,Starbucks,23697-232164,Company Owned,Santos,SP,BR
6609d38a84cdd505fad6eed7,Americas,Brazil,Starbucks,18892-196485,Company Owned,Sao Bernardo do Campo,SP,BR
6609d38a84cdd505fad6eed8,Americas,Brazil,Starbucks,21501-211525,Company Owned,Sao Bernardo do Campo,SP,BR
6609d38a84cdd505fad6eed9,Americas,Brazil,Starbucks,16270-153754,Company Owned,Sao Caetano,SP,BR
6609d38a84cdd505fad6eeda,Americas,Brazil,Starbucks,19116-198104,Company Owned,Sao Jose do Campos,SP,BR
6609d38a84cdd505fad6eedb,Americas,Brazil,Starbucks,19036-198105,Company Owned,Sao Jose do Campos,SP,BR
6609d38a84cdd505fad6eedc,Americas,Brazil,Starbucks,19154-196844,Company Owned,Sao Jose do Rio Preto,SP,BR
6609d38a84cdd505fad6eedd,Americas,Brazil,Starbucks,22625-221985,Company Owned,Sao Jose do Rio Preto,SP,BR
6609d38a84cdd505fad6eede,Americas,Brazil,Starbucks,22787-224488,Company Owned,Sao Jose dos Campos,SP,BR
6609d38a84cdd505fad6eedf,Americas,Brazil,Starbucks,24812-236264,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee0,Americas,Brazil,Starbucks,24953-238607,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee1,Americas,Brazil,Starbucks,15083-119364,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee2,Americas,Brazil,Starbucks,25258-218466,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee3,Americas,Brazil,Starbucks,16828-174131,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee4,Americas,Brazil,Starbucks,26526-244252,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee5,Americas,Brazil,Starbucks,13018-155344,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee6,Americas,Brazil,Starbucks,17030-178614,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee7,Americas,Brazil,Starbucks,17076-174965,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee8,Americas,Brazil,Starbucks,22747-223964,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eee9,Americas,Brazil,Starbucks,16732-171265,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeea,Americas,Brazil,Starbucks,15076-137360,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeeb,Americas,Brazil,Starbucks,23535-230929,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeec,Americas,Brazil,Starbucks,15087-119368,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeed,Americas,Brazil,Starbucks,15071-139724,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeee,Americas,Brazil,Starbucks,17760-185965,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeef,Americas,Brazil,Starbucks,18850-196006,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef0,Americas,Brazil,Starbucks,20182-203439,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef1,Americas,Brazil,Starbucks,21972-216324,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef2,Americas,Brazil,Starbucks,18328-189824,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef3,Americas,Brazil,Starbucks,15089-138507,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef4,Americas,Brazil,Starbucks,24299-237048,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef5,Americas,Brazil,Starbucks,15290-159665,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef6,Americas,Brazil,Starbucks,16693-174504,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef7,Americas,Brazil,Starbucks,15080-108726,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef8,Americas,Brazil,Starbucks,15090-129744,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eef9,Americas,Brazil,Starbucks,25212-239906,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eefa,Americas,Brazil,Starbucks,22198-218465,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eefb,Americas,Brazil,Starbucks,15074-141446,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eefc,Americas,Brazil,Starbucks,15070-138325,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eefd,Americas,Brazil,Starbucks,18152-188284,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eefe,Americas,Brazil,Starbucks,15084-119365,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6eeff,Americas,Brazil,Starbucks,18059-187909,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef00,Americas,Brazil,Starbucks,15068-127148,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef01,Americas,Brazil,Starbucks,25013-239489,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef02,Americas,Brazil,Starbucks,15085-119387,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef03,Americas,Brazil,Starbucks,23771-231944,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef04,Americas,Brazil,Starbucks,15078-106618,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef05,Americas,Brazil,Starbucks,21604-212986,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef06,Americas,Brazil,Starbucks,17190-179664,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef07,Americas,Brazil,Starbucks,19143-199070,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef08,Americas,Brazil,Starbucks,15069-134020,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef09,Americas,Brazil,Starbucks,17660-184304,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0a,Americas,Brazil,Starbucks,20467-188924,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0b,Americas,Brazil,Starbucks,17023-178613,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0c,Americas,Brazil,Starbucks,16703-159666,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0d,Americas,Brazil,Starbucks,15079-107036,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0e,Americas,Brazil,Starbucks,18060-187907,Company Owned,Sao Paulo,SP,BR
6609d38a84cdd505fad6ef0f,Americas,Brazil,Starbucks,20363-203440,Company Owned,Sorocaba,SP,BR
6609d38a84cdd505fad6ef10,Americas,Bahamas,Starbucks,20487-206084,Licensed,Nassau,BI,BS
6609d38a84cdd505fad6ef11,Americas,Bahamas,Starbucks,19786-203064,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef12,Americas,Bahamas,Starbucks,32202-107597,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef13,Americas,Bahamas,Starbucks,31197-102257,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef14,Americas,Bahamas,Starbucks,30707-155784,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef15,Americas,Bahamas,Starbucks,32120-148724,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef16,Americas,Bahamas,Starbucks,13053-153764,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef17,Americas,Bahamas,Starbucks,18101-187804,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef18,Americas,Bahamas,Starbucks,30656-99475,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef19,Americas,Bahamas,Starbucks,31288-104391,Licensed,Nassau,NS,BS
6609d38a84cdd505fad6ef1a,Americas,Canada,Starbucks,19451-192064,Company Owned,Airdrie,AB,CA
6609d38a84cdd505fad6ef1b,Americas,Canada,Starbucks,4808-103498,Company Owned,Airdrie,AB,CA
6609d38a84cdd505fad6ef1c,Americas,Canada,Starbucks,4937-124045,Company Owned,Airdrie,AB,CA
6609d38a84cdd505fad6ef1d,Americas,Canada,Starbucks,74745-97386,Licensed,Airdrie,AB,CA
6609d38a84cdd505fad6ef1e,Americas,Canada,Starbucks,4997-137066,Company Owned,Airdrie,AB,CA
6609d38a84cdd505fad6ef1f,Americas,Canada,Starbucks,49107-265792,Licensed,Airdrie,AB,CA
6609d38a84cdd505fad6ef20,Americas,Canada,Starbucks,4457-85801,Company Owned,Banff,AB,CA
6609d38a84cdd505fad6ef21,Americas,Canada,Starbucks,79618-113148,Licensed,Banff,AB,CA
6609d38a84cdd505fad6ef22,Americas,Canada,Starbucks,5013-146204,Licensed,Banff,AB,CA
6609d38a84cdd505fad6ef23,Americas,Canada,Starbucks,16143-152236,Company Owned,Beaumont,AB,CA
6609d38a84cdd505fad6ef24,Americas,Canada,Starbucks,74983-102402,Licensed,Brooks,AB,CA
6609d38a84cdd505fad6ef25,Americas,Canada,Starbucks,18193-180784,Company Owned,Calgary,AB,CA
6609d38a84cdd505fad6ef26,Americas,Canada,Starbucks,4773-103661,Company Owned,Calgary,AB,CA
6609d38a84cdd505fad6ef27,Americas,Canada,Teavana,28225-250192,Company Owned,Calgary,AB,CA
6609d38a84cdd505fad6ef28,Americas,Canada,Starbucks,75131-65123,Licensed,Calgary,AB,CA
